"id","code","slug","name","district_id:id","city_id:id","state_id","country_id"
"res_country_ward_3822","VN-22_C0_Dky-son_Wdan-hoa","dan-hoa","Xã Dân Hòa","res_country_district_24","res_city_84","VN-22","VN"
"res_country_ward_3823","VN-22_C0_Dky-son_Wmong-hoa","mong-hoa","Xã Mông Hóa","res_country_district_24","res_city_84","VN-22","VN"
"res_country_ward_3824","VN-22_C0_Dky-son_Wdan-ha","dan-ha","Xã Dân Hạ","res_country_district_24","res_city_84","VN-22","VN"
"res_country_ward_3825","VN-22_C0_Dky-son_Wdoc-lap","doc-lap","Xã Độc Lập","res_country_district_24","res_city_84","VN-22","VN"
"res_country_ward_3826","VN-22_C0_Dky-son_Wyen-quang","yen-quang","Xã Yên Quang","res_country_district_24","res_city_84","VN-22","VN"
"res_country_ward_3827","VN-25_C0_Dquang-tri_W1","1","Phường 1","res_country_district_614","res_city_128","VN-25","VN"
"res_country_ward_3828","VN-25_C0_Dquang-tri_Wan-don","an-don","Phường An Đôn","res_country_district_614","res_city_128","VN-25","VN"
"res_country_ward_3829","VN-25_C0_Dquang-tri_W2","2","Phường 2","res_country_district_614","res_city_128","VN-25","VN"
"res_country_ward_3830","VN-25_C0_Dquang-tri_W3","3","Phường 3","res_country_district_614","res_city_128","VN-25","VN"
"res_country_ward_3831","VN-25_C0_Dquang-tri_Whai-le","hai-le","Xã Hải Lệ","res_country_district_614","res_city_128","VN-25","VN"
"res_country_ward_3832","VN-22_C0_Dcon-cuong_Wbinh-chuan","binh-chuan","Xã Bình Chuẩn","res_country_district_29","res_city_84","VN-22","VN"
"res_country_ward_3833","VN-22_C0_Dcon-cuong_Wlang-khe","lang-khe","Xã Lạng Khê","res_country_district_29","res_city_84","VN-22","VN"
"res_country_ward_3834","VN-22_C0_Dcon-cuong_Wcam-lam","cam-lam","Xã Cam Lâm","res_country_district_29","res_city_84","VN-22","VN"
"res_country_ward_3835","VN-22_C0_Dcon-cuong_Wthach-ngan","thach-ngan","Xã Thạch Ngàn","res_country_district_29","res_city_84","VN-22","VN"
"res_country_ward_3836","VN-22_C0_Dcon-cuong_Wdon-phuc","don-phuc","Xã Đôn Phục","res_country_district_29","res_city_84","VN-22","VN"
"res_country_ward_3837","VN-22_C0_Dcon-cuong_Wmau-duc","mau-duc","Xã Mậu Đức","res_country_district_29","res_city_84","VN-22","VN"
"res_country_ward_3838","VN-22_C0_Dcon-cuong_Wchau-khe","chau-khe","Xã Châu Khê","res_country_district_29","res_city_84","VN-22","VN"
"res_country_ward_3839","VN-22_C0_Dcon-cuong_Wchi-khe","chi-khe","Xã Chi Khê","res_country_district_29","res_city_84","VN-22","VN"
"res_country_ward_3840","VN-22_C0_Dcon-cuong_Wbong-khe","bong-khe","Xã Bồng Khê","res_country_district_29","res_city_84","VN-22","VN"
"res_country_ward_3841","VN-22_C0_Dcon-cuong_Wyen-khe","yen-khe","Xã Yên Khê","res_country_district_29","res_city_84","VN-22","VN"
"res_country_ward_3842","VN-22_C0_Dcon-cuong_Wluc-da","luc-da","Xã Lục Dạ","res_country_district_29","res_city_84","VN-22","VN"
"res_country_ward_3843","VN-22_C0_Dcon-cuong_Wmon-son","mon-son","Xã Môn Sơn","res_country_district_29","res_city_84","VN-22","VN"
"res_country_ward_3844","VN-45_C0_Dthap-muoi_Wthanh-loi","thanh-loi","Xã Thạnh Lợi","res_country_district_98","res_city_89","VN-45","VN"
"res_country_ward_3845","VN-45_C0_Dthap-muoi_Whung-thanh","hung-thanh","Xã Hưng Thạnh","res_country_district_98","res_city_89","VN-45","VN"
"res_country_ward_3846","VN-45_C0_Dthap-muoi_Wtruong-xuan","truong-xuan","Xã Trường Xuân","res_country_district_98","res_city_89","VN-45","VN"
"res_country_ward_3847","VN-45_C0_Dthap-muoi_Wtan-kieu","tan-kieu","Xã Tân Kiều","res_country_district_98","res_city_89","VN-45","VN"
"res_country_ward_3848","VN-45_C0_Dthap-muoi_Wmy-hoa","my-hoa","Xã Mỹ Hòa","res_country_district_98","res_city_89","VN-45","VN"
"res_country_ward_3849","VN-45_C0_Dthap-muoi_Wmy-quy","my-quy","Xã Mỹ Quý","res_country_district_98","res_city_89","VN-45","VN"
"res_country_ward_3850","VN-45_C0_Dthap-muoi_Wmy-dong","my-dong","Xã Mỹ Đông","res_country_district_98","res_city_89","VN-45","VN"
"res_country_ward_3851","VN-45_C0_Dthap-muoi_Wdoc-binh-kieu","doc-binh-kieu","Xã Đốc Binh Kiều","res_country_district_98","res_city_89","VN-45","VN"
"res_country_ward_3852","VN-45_C0_Dthap-muoi_Wmy-an","my-an","Xã Mỹ An","res_country_district_98","res_city_89","VN-45","VN"
"res_country_ward_3853","VN-45_C0_Dthap-muoi_Wphu-dien","phu-dien","Xã Phú Điền","res_country_district_98","res_city_89","VN-45","VN"
"res_country_ward_3854","VN-45_C0_Dthap-muoi_Wlang-bien","lang-bien","Xã Láng Biển","res_country_district_98","res_city_89","VN-45","VN"
"res_country_ward_3855","VN-45_C0_Dthap-muoi_Wthanh-my","thanh-my","Xã Thanh Mỹ","res_country_district_98","res_city_89","VN-45","VN"
"res_country_ward_3856","VN-32_C0_Dphu-hoa_Whoa-quang-bac","hoa-quang-bac","Xã Hòa Quang Bắc","res_country_district_151","res_city_95","VN-32","VN"
"res_country_ward_3857","VN-32_C0_Dphu-hoa_Whoa-quang-nam","hoa-quang-nam","Xã Hòa Quang Nam","res_country_district_151","res_city_95","VN-32","VN"
"res_country_ward_3858","VN-32_C0_Dphu-hoa_Whoa-hoi","hoa-hoi","Xã Hòa Hội","res_country_district_151","res_city_95","VN-32","VN"
"res_country_ward_3859","VN-32_C0_Dphu-hoa_Whoa-tri","hoa-tri","Xã Hòa Trị","res_country_district_151","res_city_95","VN-32","VN"
"res_country_ward_3860","VN-32_C0_Dphu-hoa_Whoa-an","hoa-an","Xã Hòa An","res_country_district_151","res_city_95","VN-32","VN"
"res_country_ward_3861","VN-32_C0_Dphu-hoa_Whoa-dinh-dong","hoa-dinh-dong","Xã Hòa Định Đông","res_country_district_151","res_city_95","VN-32","VN"
"res_country_ward_3862","VN-32_C0_Dphu-hoa_Whoa-dinh-tay","hoa-dinh-tay","Xã Hòa Định Tây","res_country_district_151","res_city_95","VN-32","VN"
"res_country_ward_3863","VN-32_C0_Dphu-hoa_Whoa-thang","hoa-thang","Xã Hòa Thắng","res_country_district_151","res_city_95","VN-32","VN"
"res_country_ward_3864","VN-03_C0_Dyen-minh_Wthang-mo","thang-mo","Xã Thắng Mố","res_country_district_524","res_city_138","VN-03","VN"
"res_country_ward_3865","VN-03_C0_Dyen-minh_Wphu-lung","phu-lung","Xã Phú Lũng","res_country_district_524","res_city_138","VN-03","VN"
"res_country_ward_3866","VN-03_C0_Dyen-minh_Wsung-trang","sung-trang","Xã Sủng Tráng","res_country_district_524","res_city_138","VN-03","VN"
"res_country_ward_3867","VN-03_C0_Dyen-minh_Wbach-dich","bach-dich","Xã Bạch Đích","res_country_district_524","res_city_138","VN-03","VN"
"res_country_ward_3868","VN-03_C0_Dyen-minh_Wna-khe","na-khe","Xã Na Khê","res_country_district_524","res_city_138","VN-03","VN"
"res_country_ward_3869","VN-03_C0_Dyen-minh_Wsung-thai","sung-thai","Xã Sủng Thài","res_country_district_524","res_city_138","VN-03","VN"
"res_country_ward_3870","VN-03_C0_Dyen-minh_Whuu-vinh","huu-vinh","Xã Hữu Vinh","res_country_district_524","res_city_138","VN-03","VN"
"res_country_ward_3871","VN-03_C0_Dyen-minh_Wlao-va-chai","lao-va-chai","Xã Lao Và Chải","res_country_district_524","res_city_138","VN-03","VN"
"res_country_ward_3872","VN-03_C0_Dyen-minh_Wmau-due","mau-due","Xã Mậu Duệ","res_country_district_524","res_city_138","VN-03","VN"
"res_country_ward_3873","VN-03_C0_Dyen-minh_Wdong-minh","dong-minh","Xã Đông Minh","res_country_district_524","res_city_138","VN-03","VN"
"res_country_ward_3874","VN-03_C0_Dyen-minh_Wmau-long","mau-long","Xã Mậu Long","res_country_district_524","res_city_138","VN-03","VN"
"res_country_ward_3875","VN-03_C0_Dyen-minh_Wngam-la","ngam-la","Xã Ngam La","res_country_district_524","res_city_138","VN-03","VN"
"res_country_ward_3876","VN-03_C0_Dyen-minh_Wngoc-long","ngoc-long","Xã Ngọc Long","res_country_district_524","res_city_138","VN-03","VN"
"res_country_ward_3877","VN-03_C0_Dyen-minh_Wduong-thuong","duong-thuong","Xã Đường Thượng","res_country_district_524","res_city_138","VN-03","VN"
"res_country_ward_3878","VN-03_C0_Dyen-minh_Wlung-ho","lung-ho","Xã Lũng Hồ","res_country_district_524","res_city_138","VN-03","VN"
"res_country_ward_3879","VN-03_C0_Dyen-minh_Wdu-tien","du-tien","Xã Du Tiến","res_country_district_524","res_city_138","VN-03","VN"
"res_country_ward_3880","VN-03_C0_Dyen-minh_Wdu-gia","du-gia","Xã Du Già","res_country_district_524","res_city_138","VN-03","VN"
"res_country_ward_3881","VN-HN_C0_Dhoan-kiem_Wphuc-tan","phuc-tan","Phường Phúc Tân","res_country_district_67","res_city_88","VN-HN","VN"
"res_country_ward_3882","VN-HN_C0_Dhoan-kiem_Wdong-xuan","dong-xuan","Phường Đồng Xuân","res_country_district_67","res_city_88","VN-HN","VN"
"res_country_ward_3883","VN-HN_C0_Dhoan-kiem_Whang-ma","hang-ma","Phường Hàng Mã","res_country_district_67","res_city_88","VN-HN","VN"
"res_country_ward_3884","VN-HN_C0_Dhoan-kiem_Whang-buom","hang-buom","Phường Hàng Buồm","res_country_district_67","res_city_88","VN-HN","VN"
"res_country_ward_3885","VN-HN_C0_Dhoan-kiem_Whang-dao","hang-dao","Phường Hàng Đào","res_country_district_67","res_city_88","VN-HN","VN"
"res_country_ward_3886","VN-HN_C0_Dhoan-kiem_Whang-bo","hang-bo","Phường Hàng Bồ","res_country_district_67","res_city_88","VN-HN","VN"
"res_country_ward_3887","VN-HN_C0_Dhoan-kiem_Wcua-dong","cua-dong","Phường Cửa Đông","res_country_district_67","res_city_88","VN-HN","VN"
"res_country_ward_3888","VN-HN_C0_Dhoan-kiem_Wly-thai-to","ly-thai-to","Phường Lý Thái Tổ","res_country_district_67","res_city_88","VN-HN","VN"
"res_country_ward_3889","VN-HN_C0_Dhoan-kiem_Whang-bac","hang-bac","Phường Hàng Bạc","res_country_district_67","res_city_88","VN-HN","VN"
"res_country_ward_3890","VN-HN_C0_Dhoan-kiem_Whang-gai","hang-gai","Phường Hàng Gai","res_country_district_67","res_city_88","VN-HN","VN"
"res_country_ward_3891","VN-HN_C0_Dhoan-kiem_Wchuong-duong","chuong-duong","Phường Chương Dương","res_country_district_67","res_city_88","VN-HN","VN"
"res_country_ward_3892","VN-HN_C0_Dhoan-kiem_Whang-trong","hang-trong","Phường Hàng Trống","res_country_district_67","res_city_88","VN-HN","VN"
"res_country_ward_3893","VN-HN_C0_Dhoan-kiem_Wcua-nam","cua-nam","Phường Cửa Nam","res_country_district_67","res_city_88","VN-HN","VN"
"res_country_ward_3894","VN-HN_C0_Dhoan-kiem_Whang-bong","hang-bong","Phường Hàng Bông","res_country_district_67","res_city_88","VN-HN","VN"
"res_country_ward_3895","VN-HN_C0_Dhoan-kiem_Wtrang-tien","trang-tien","Phường Tràng Tiền","res_country_district_67","res_city_88","VN-HN","VN"
"res_country_ward_3896","VN-HN_C0_Dhoan-kiem_Wtran-hung-dao","tran-hung-dao","Phường Trần Hưng Đạo","res_country_district_67","res_city_88","VN-HN","VN"
"res_country_ward_3897","VN-HN_C0_Dhoan-kiem_Wphan-chu-trinh","phan-chu-trinh","Phường Phan Chu Trinh","res_country_district_67","res_city_88","VN-HN","VN"
"res_country_ward_3898","VN-HN_C0_Dhoan-kiem_Whang-bai","hang-bai","Phường Hàng Bài","res_country_district_67","res_city_88","VN-HN","VN"
"res_country_ward_3899","VN-34_C0_Dkhanh-vinh_Wkhanh-hiep","khanh-hiep","Xã Khánh Hiệp","res_country_district_504","res_city_135","VN-34","VN"
"res_country_ward_3900","VN-34_C0_Dkhanh-vinh_Wkhanh-binh","khanh-binh","Xã Khánh Bình","res_country_district_504","res_city_135","VN-34","VN"
"res_country_ward_3901","VN-34_C0_Dkhanh-vinh_Wkhanh-trung","khanh-trung","Xã Khánh Trung","res_country_district_504","res_city_135","VN-34","VN"
"res_country_ward_3902","VN-34_C0_Dkhanh-vinh_Wkhanh-dong","khanh-dong","Xã Khánh Đông","res_country_district_504","res_city_135","VN-34","VN"
"res_country_ward_3903","VN-34_C0_Dkhanh-vinh_Wkhanh-thuong","khanh-thuong","Xã Khánh Thượng","res_country_district_504","res_city_135","VN-34","VN"
"res_country_ward_3904","VN-34_C0_Dkhanh-vinh_Wkhanh-nam","khanh-nam","Xã Khánh Nam","res_country_district_504","res_city_135","VN-34","VN"
"res_country_ward_3905","VN-34_C0_Dkhanh-vinh_Wsong-cau","song-cau","Xã Sông Cầu","res_country_district_504","res_city_135","VN-34","VN"
"res_country_ward_3906","VN-34_C0_Dkhanh-vinh_Wgiang-ly","giang-ly","Xã Giang Ly","res_country_district_504","res_city_135","VN-34","VN"
"res_country_ward_3907","VN-34_C0_Dkhanh-vinh_Wcau-ba","cau-ba","Xã Cầu Bà","res_country_district_504","res_city_135","VN-34","VN"
"res_country_ward_3908","VN-34_C0_Dkhanh-vinh_Wlien-sang","lien-sang","Xã Liên Sang","res_country_district_504","res_city_135","VN-34","VN"
"res_country_ward_3909","VN-34_C0_Dkhanh-vinh_Wkhanh-thanh","khanh-thanh","Xã Khánh Thành","res_country_district_504","res_city_135","VN-34","VN"
"res_country_ward_3910","VN-34_C0_Dkhanh-vinh_Wkhanh-phu","khanh-phu","Xã Khánh Phú","res_country_district_504","res_city_135","VN-34","VN"
"res_country_ward_3911","VN-34_C0_Dkhanh-vinh_Wson-thai","son-thai","Xã Sơn Thái","res_country_district_504","res_city_135","VN-34","VN"
"res_country_ward_3912","VN-47_C0_Dgiong-rieng_Wthanh-hung","thanh-hung","Xã Thạnh Hưng","res_country_district_345","res_city_116","VN-47","VN"
"res_country_ward_3913","VN-47_C0_Dgiong-rieng_Wthanh-phuoc","thanh-phuoc","Xã Thạnh Phước","res_country_district_345","res_city_116","VN-47","VN"
"res_country_ward_3914","VN-47_C0_Dgiong-rieng_Wthanh-loc","thanh-loc","Xã Thạnh Lộc","res_country_district_345","res_city_116","VN-47","VN"
"res_country_ward_3915","VN-47_C0_Dgiong-rieng_Wthanh-hoa","thanh-hoa","Xã Thạnh Hòa","res_country_district_345","res_city_116","VN-47","VN"
"res_country_ward_3916","VN-47_C0_Dgiong-rieng_Wthanh-binh","thanh-binh","Xã Thạnh Bình","res_country_district_345","res_city_116","VN-47","VN"
"res_country_ward_3917","VN-47_C0_Dgiong-rieng_Wban-thach","ban-thach","Xã Bàn Thạch","res_country_district_345","res_city_116","VN-47","VN"
"res_country_ward_3918","VN-47_C0_Dgiong-rieng_Wban-tan-dinh","ban-tan-dinh","Xã Bàn Tân Định","res_country_district_345","res_city_116","VN-47","VN"
"res_country_ward_3919","VN-47_C0_Dgiong-rieng_Wngoc-thanh","ngoc-thanh","Xã Ngọc Thành","res_country_district_345","res_city_116","VN-47","VN"
"res_country_ward_3920","VN-47_C0_Dgiong-rieng_Wngoc-chuc","ngoc-chuc","Xã Ngọc Chúc","res_country_district_345","res_city_116","VN-47","VN"
"res_country_ward_3921","VN-47_C0_Dgiong-rieng_Wngoc-thuan","ngoc-thuan","Xã Ngọc Thuận","res_country_district_345","res_city_116","VN-47","VN"
"res_country_ward_3922","VN-47_C0_Dgiong-rieng_Whoa-hung","hoa-hung","Xã Hòa Hưng","res_country_district_345","res_city_116","VN-47","VN"
"res_country_ward_3923","VN-47_C0_Dgiong-rieng_Whoa-loi","hoa-loi","Xã Hoà Lợi","res_country_district_345","res_city_116","VN-47","VN"
"res_country_ward_3924","VN-47_C0_Dgiong-rieng_Whoa-an","hoa-an","Xã Hoà An","res_country_district_345","res_city_116","VN-47","VN"
"res_country_ward_3925","VN-47_C0_Dgiong-rieng_Wlong-thanh","long-thanh","Xã Long Thạnh","res_country_district_345","res_city_116","VN-47","VN"
"res_country_ward_3926","VN-47_C0_Dgiong-rieng_Wvinh-thanh","vinh-thanh","Xã Vĩnh Thạnh","res_country_district_345","res_city_116","VN-47","VN"
"res_country_ward_3927","VN-47_C0_Dgiong-rieng_Wvinh-phu","vinh-phu","Xã Vĩnh Phú","res_country_district_345","res_city_116","VN-47","VN"
"res_country_ward_3928","VN-47_C0_Dgiong-rieng_Whoa-thuan","hoa-thuan","Xã Hòa Thuận","res_country_district_345","res_city_116","VN-47","VN"
"res_country_ward_3929","VN-47_C0_Dgiong-rieng_Wngoc-hoa","ngoc-hoa","Xã Ngọc Hoà","res_country_district_345","res_city_116","VN-47","VN"
"res_country_ward_3930","VN-61_C0_Dnam-sach_Wnam-hung","nam-hung","Xã Nam Hưng","res_country_district_327","res_city_114","VN-61","VN"
"res_country_ward_3931","VN-61_C0_Dnam-sach_Wnam-tan","nam-tan","Xã Nam Tân","res_country_district_327","res_city_114","VN-61","VN"
"res_country_ward_3932","VN-61_C0_Dnam-sach_Whop-tien","hop-tien","Xã Hợp Tiến","res_country_district_327","res_city_114","VN-61","VN"
"res_country_ward_3933","VN-61_C0_Dnam-sach_Whiep-cat","hiep-cat","Xã Hiệp Cát","res_country_district_327","res_city_114","VN-61","VN"
"res_country_ward_3934","VN-61_C0_Dnam-sach_Wthanh-quang","thanh-quang","Xã Thanh Quang","res_country_district_327","res_city_114","VN-61","VN"
"res_country_ward_3935","VN-61_C0_Dnam-sach_Wquoc-tuan","quoc-tuan","Xã Quốc Tuấn","res_country_district_327","res_city_114","VN-61","VN"
"res_country_ward_3936","VN-61_C0_Dnam-sach_Wnam-chinh","nam-chinh","Xã Nam Chính","res_country_district_327","res_city_114","VN-61","VN"
"res_country_ward_3937","VN-61_C0_Dnam-sach_Wan-binh","an-binh","Xã An Bình","res_country_district_327","res_city_114","VN-61","VN"
"res_country_ward_3938","VN-61_C0_Dnam-sach_Wnam-trung","nam-trung","Xã Nam Trung","res_country_district_327","res_city_114","VN-61","VN"
"res_country_ward_3939","VN-61_C0_Dnam-sach_Wan-son","an-son","Xã An Sơn","res_country_district_327","res_city_114","VN-61","VN"
"res_country_ward_3940","VN-61_C0_Dnam-sach_Wcong-hoa","cong-hoa","Xã Cộng Hòa","res_country_district_327","res_city_114","VN-61","VN"
"res_country_ward_3941","VN-61_C0_Dnam-sach_Wthai-tan","thai-tan","Xã Thái Tân","res_country_district_327","res_city_114","VN-61","VN"
"res_country_ward_3942","VN-61_C0_Dnam-sach_Wan-lam","an-lam","Xã An Lâm","res_country_district_327","res_city_114","VN-61","VN"
"res_country_ward_3943","VN-61_C0_Dnam-sach_Wphu-dien","phu-dien","Xã Phú Điền","res_country_district_327","res_city_114","VN-61","VN"
"res_country_ward_3944","VN-61_C0_Dnam-sach_Wnam-hong","nam-hong","Xã Nam Hồng","res_country_district_327","res_city_114","VN-61","VN"
"res_country_ward_3945","VN-61_C0_Dnam-sach_Whong-phong","hong-phong","Xã Hồng Phong","res_country_district_327","res_city_114","VN-61","VN"
"res_country_ward_3946","VN-61_C0_Dnam-sach_Wdong-lac","dong-lac","Xã Đồng Lạc","res_country_district_327","res_city_114","VN-61","VN"
"res_country_ward_3947","VN-61_C0_Dnam-sach_Wminh-tan","minh-tan","Xã Minh Tân","res_country_district_327","res_city_114","VN-61","VN"
"res_country_ward_3948","VN-37_C0_Dhoa-thanh_Wlong-hoa","long-hoa","Phường Long Hoa","res_country_district_597","res_city_106","VN-37","VN"
"res_country_ward_3949","VN-37_C0_Dhoa-thanh_Whiep-tan","hiep-tan","Phường Hiệp Tân","res_country_district_597","res_city_106","VN-37","VN"
"res_country_ward_3950","VN-37_C0_Dhoa-thanh_Wlong-thanh-bac","long-thanh-bac","Phường Long Thành Bắc","res_country_district_597","res_city_106","VN-37","VN"
"res_country_ward_3951","VN-37_C0_Dhoa-thanh_Wtruong-hoa","truong-hoa","Xã Trường Hòa","res_country_district_597","res_city_106","VN-37","VN"
"res_country_ward_3952","VN-37_C0_Dhoa-thanh_Wtruong-dong","truong-dong","Xã Trường Đông","res_country_district_597","res_city_106","VN-37","VN"
"res_country_ward_3953","VN-37_C0_Dhoa-thanh_Wlong-thanh-trung","long-thanh-trung","Phường Long Thành Trung","res_country_district_597","res_city_106","VN-37","VN"
"res_country_ward_3954","VN-37_C0_Dhoa-thanh_Wtruong-tay","truong-tay","Xã Trường Tây","res_country_district_597","res_city_106","VN-37","VN"
"res_country_ward_3955","VN-37_C0_Dhoa-thanh_Wlong-thanh-nam","long-thanh-nam","Xã Long Thành Nam","res_country_district_597","res_city_106","VN-37","VN"
"res_country_ward_3956","VN-DN_C0_Dson-tra_Wtho-quang","tho-quang","Phường Thọ Quang","res_country_district_562","res_city_142","VN-DN","VN"
"res_country_ward_3957","VN-DN_C0_Dson-tra_Wnai-hien-dong","nai-hien-dong","Phường Nại Hiên Đông","res_country_district_562","res_city_142","VN-DN","VN"
"res_country_ward_3958","VN-DN_C0_Dson-tra_Wman-thai","man-thai","Phường Mân Thái","res_country_district_562","res_city_142","VN-DN","VN"
"res_country_ward_3959","VN-DN_C0_Dson-tra_Wan-hai-bac","an-hai-bac","Phường An Hải Bắc","res_country_district_562","res_city_142","VN-DN","VN"
"res_country_ward_3960","VN-DN_C0_Dson-tra_Wphuoc-my","phuoc-my","Phường Phước Mỹ","res_country_district_562","res_city_142","VN-DN","VN"
"res_country_ward_3961","VN-DN_C0_Dson-tra_Wan-hai-tay","an-hai-tay","Phường An Hải Tây","res_country_district_562","res_city_142","VN-DN","VN"
"res_country_ward_3962","VN-DN_C0_Dson-tra_Wan-hai-dong","an-hai-dong","Phường An Hải Đông","res_country_district_562","res_city_142","VN-DN","VN"
"res_country_ward_3963","VN-54_C0_Dyen-the_Wdong-tien","dong-tien","Xã Đồng Tiến","res_country_district_261","res_city_107","VN-54","VN"
"res_country_ward_3964","VN-54_C0_Dyen-the_Wcanh-nau","canh-nau","Xã Canh Nậu","res_country_district_261","res_city_107","VN-54","VN"
"res_country_ward_3965","VN-54_C0_Dyen-the_Wxuan-luong","xuan-luong","Xã Xuân Lương","res_country_district_261","res_city_107","VN-54","VN"
"res_country_ward_3966","VN-54_C0_Dyen-the_Wtam-tien","tam-tien","Xã Tam Tiến","res_country_district_261","res_city_107","VN-54","VN"
"res_country_ward_3967","VN-54_C0_Dyen-the_Wdong-vuong","dong-vuong","Xã Đồng Vương","res_country_district_261","res_city_107","VN-54","VN"
"res_country_ward_3968","VN-54_C0_Dyen-the_Wdong-huu","dong-huu","Xã Đồng Hưu","res_country_district_261","res_city_107","VN-54","VN"
"res_country_ward_3969","VN-54_C0_Dyen-the_Wdong-tam","dong-tam","Xã Đồng Tâm","res_country_district_261","res_city_107","VN-54","VN"
"res_country_ward_3970","VN-54_C0_Dyen-the_Wtam-hiep","tam-hiep","Xã Tam Hiệp","res_country_district_261","res_city_107","VN-54","VN"
"res_country_ward_3971","VN-54_C0_Dyen-the_Wtien-thang","tien-thang","Xã Tiến Thắng","res_country_district_261","res_city_107","VN-54","VN"
"res_country_ward_3972","VN-54_C0_Dyen-the_Whong-ky","hong-ky","Xã Hồng Kỳ","res_country_district_261","res_city_107","VN-54","VN"
"res_country_ward_3973","VN-54_C0_Dyen-the_Wdong-lac","dong-lac","Xã Đồng Lạc","res_country_district_261","res_city_107","VN-54","VN"
"res_country_ward_3974","VN-54_C0_Dyen-the_Wdong-son","dong-son","Xã Đông Sơn","res_country_district_261","res_city_107","VN-54","VN"
"res_country_ward_3975","VN-54_C0_Dyen-the_Wtan-hiep","tan-hiep","Xã Tân Hiệp","res_country_district_261","res_city_107","VN-54","VN"
"res_country_ward_3976","VN-54_C0_Dyen-the_Whuong-vi","huong-vi","Xã Hương Vĩ","res_country_district_261","res_city_107","VN-54","VN"
"res_country_ward_3977","VN-54_C0_Dyen-the_Wdong-ky","dong-ky","Xã Đồng Kỳ","res_country_district_261","res_city_107","VN-54","VN"
"res_country_ward_3978","VN-54_C0_Dyen-the_Wan-thuong","an-thuong","Xã An Thượng","res_country_district_261","res_city_107","VN-54","VN"
"res_country_ward_3979","VN-54_C0_Dyen-the_Wtan-soi","tan-soi","Xã Tân Sỏi","res_country_district_261","res_city_107","VN-54","VN"
"res_country_ward_3980","VN-52_C0_Dtran-de_Wdai-an-2","dai-an-2","Xã Đại Ân 2","res_country_district_402","res_city_121","VN-52","VN"
"res_country_ward_3981","VN-52_C0_Dtran-de_Wlieu-tu","lieu-tu","Xã Liêu Tú","res_country_district_402","res_city_121","VN-52","VN"
"res_country_ward_3982","VN-52_C0_Dtran-de_Wlich-hoi-thuong","lich-hoi-thuong","Xã Lịch Hội Thượng","res_country_district_402","res_city_121","VN-52","VN"
"res_country_ward_3983","VN-52_C0_Dtran-de_Wtrung-binh","trung-binh","Xã Trung Bình","res_country_district_402","res_city_121","VN-52","VN"
"res_country_ward_3984","VN-52_C0_Dtran-de_Wtai-van","tai-van","Xã Tài Văn","res_country_district_402","res_city_121","VN-52","VN"
"res_country_ward_3985","VN-52_C0_Dtran-de_Wvien-an","vien-an","Xã Viên An","res_country_district_402","res_city_121","VN-52","VN"
"res_country_ward_3986","VN-52_C0_Dtran-de_Wthanh-thoi-an","thanh-thoi-an","Xã Thạnh Thới An","res_country_district_402","res_city_121","VN-52","VN"
"res_country_ward_3987","VN-52_C0_Dtran-de_Wthanh-thoi-thuan","thanh-thoi-thuan","Xã Thạnh Thới Thuận","res_country_district_402","res_city_121","VN-52","VN"
"res_country_ward_3988","VN-52_C0_Dtran-de_Wvien-binh","vien-binh","Xã Viên Bình","res_country_district_402","res_city_121","VN-52","VN"
"res_country_ward_3989","VN-24_C0_Dba-don_Wba-don","ba-don","Phường Ba Đồn","res_country_district_579","res_city_86","VN-24","VN"
"res_country_ward_3990","VN-24_C0_Dba-don_Wquang-long","quang-long","Phường Quảng Long","res_country_district_579","res_city_86","VN-24","VN"
"res_country_ward_3991","VN-24_C0_Dba-don_Wquang-tho","quang-tho","Phường Quảng Thọ","res_country_district_579","res_city_86","VN-24","VN"
"res_country_ward_3992","VN-24_C0_Dba-don_Wquang-tien","quang-tien","Xã Quảng Tiên","res_country_district_579","res_city_86","VN-24","VN"
"res_country_ward_3993","VN-24_C0_Dba-don_Wquang-trung","quang-trung","Xã Quảng Trung","res_country_district_579","res_city_86","VN-24","VN"
"res_country_ward_3994","VN-24_C0_Dba-don_Wquang-phong","quang-phong","Phường Quảng Phong","res_country_district_579","res_city_86","VN-24","VN"
"res_country_ward_3995","VN-24_C0_Dba-don_Wquang-thuan","quang-thuan","Phường Quảng Thuận","res_country_district_579","res_city_86","VN-24","VN"
"res_country_ward_3996","VN-24_C0_Dba-don_Wquang-tan","quang-tan","Xã Quảng Tân","res_country_district_579","res_city_86","VN-24","VN"
"res_country_ward_3997","VN-24_C0_Dba-don_Wquang-hai","quang-hai","Xã Quảng Hải","res_country_district_579","res_city_86","VN-24","VN"
"res_country_ward_3998","VN-24_C0_Dba-don_Wquang-son","quang-son","Xã Quảng Sơn","res_country_district_579","res_city_86","VN-24","VN"
"res_country_ward_3999","VN-24_C0_Dba-don_Wquang-loc","quang-loc","Xã Quảng Lộc","res_country_district_579","res_city_86","VN-24","VN"
"res_country_ward_4000","VN-24_C0_Dba-don_Wquang-thuy","quang-thuy","Xã Quảng Thủy","res_country_district_579","res_city_86","VN-24","VN"
"res_country_ward_4001","VN-24_C0_Dba-don_Wquang-van","quang-van","Xã Quảng Văn","res_country_district_579","res_city_86","VN-24","VN"
